kredytowany,2016-03-21 04:17:09,54311658342,415,  ŚRÓDMIEŚCIE , Mniszki,68
kredytowany,2016-03-21 06:49:33,77011372846,0379,  KRAKOWIEC-GÓRKI ZACHODNIE , Żaków,137
gotówkowy,2016-03-21 07:18:24,43290860105,7640,  OSOWA , Artemidy,223
kredytowany,2016-03-21 11:58:54,68052332944,2655,  ZASPA-ROZSTAJE , Janusza Korczaka,3
kredytowany,2016-03-21 18:08:34,96322967826,7555,  WYSPA SOBIESZEWSKA , Uzdrowiskowa,136
kredytowany,2016-03-21 18:23:04,69093062973,5805,  CHEŁM , Łańcucka,192
zaoczny,2016-03-21 21:31:36,64120283879,1980,  WYSPA SOBIESZEWSKA , Wieniecka,69
gotówkowy,2016-03-22 10:16:40,40072118023,8133,  OSOWA , Strzelca,170
kredytowany,2016-03-22 14:39:17,57321350215,658,  OLSZYNKA , Sierpowa,27
kredytowany,2016-03-22 16:42:07,03252345596,7467,  ŚRÓDMIEŚCIE , Kupiecka,131
gotówkowy,2016-03-22 19:45:59,46271135049,617,  II ZASPA-ROZSTAJE , Aleja Jana Pawła,204
gotówkowy,2016-03-23 01:05:19,08281283000,4537,  STOGI , Zimna,143
kredytowany,2016-03-23 01:51:16,34112822575,3592,  UJEŚCISKO-ŁOSTOWICE , Matecznikowa,145
kredytowany,2016-03-23 09:06:09,41042196982,4882,  KOKOSZKI , Maszynowa,39
kredytowany,2016-03-23 12:51:14,99272997835,5145,  OSOWA , Złotowska,89
zaoczny,2016-03-23 16:43:21,79011458298,9485,  VII DWÓR , Kazimierza Sośnickiego,225
kredytowany,2016-03-23 18:35:12,73253165286,7178,  OLIWA , Park Oliwski im. Adama Mickiewicza ,27
kredytowany,2016-03-23 22:18:39,98020920237,2854,  PIECKI-MIGOWO , Burgaska,259
gotówkowy,2016-03-24 01:42:31,72082899326,7957,  ŚRÓDMIEŚCIE , Rybaki Górne,189
kredytowany,2016-03-24 02:20:33,76232858056,4317,  KOKOSZKI , Będomińska,19
zaoczny,2016-03-24 03:59:17,48222935814,7889,  ORUNIA-ŚW. WOJCIECH-LIPCE , Cmentarna,256
kredytowany,2016-03-24 08:00:46,27012220136,1647,  WRZESZCZ DOLNY , Manifestu Połanieckiego,167
zaoczny,2016-03-24 11:19:05,50280742200,2181,  ANIOŁKI , PRL Park XXV-lecia Polskiej Rzeczypospolitej Ludowej ,173
kredytowany,2016-03-24 13:56:26,84282619860,0502,  VII DWÓR , Józefa Chełmońskiego,81
zaoczny,2016-03-24 14:38:57,29231510090,3350,  MATARNIA , Rondo im. Jacka Kaczmarskiego ,257
kredytowany,2016-03-24 17:09:31,12301625615,2516,  KOKOSZKI , Karlikowska,173
gotówkowy,2016-03-24 18:46:47,63031478899,4850,  JASIEŃ , Goska,231
kredytowany,2016-03-25 12:03:41,85112181698,0329,  CHEŁM , Łużycka,172
gotówkowy,2016-03-25 17:46:05,79070828287,4944,  VII DWÓR , Ignacego Kurzyńskiego,241
gotówkowy,2016-03-25 20:46:45,22032516489,4218,  ŚRÓDMIEŚCIE , Plac Wałowy,213
gotówkowy,2016-03-26 11:31:10,79051256104,5756,  STOGI , Wydmy,145
zaoczny,2016-03-26 16:15:26,07232540638,3998,  ŚRÓDMIEŚCIE , Straganiarska,159
zaoczny,2016-03-26 16:31:16,33290192962,0132,  WRZESZCZ GÓRNY , Leśny Stok,217
gotówkowy,2016-03-26 18:29:41,25122813954,3606,  OSOWA , Posejdona,6
zaoczny,2016-03-26 20:32:25,80050716739,9400,  OSOWA , Dionizosa,64
zaoczny,2016-03-27 08:34:25,19251243872,1141,  OSOWA , Planetarna,204
zaoczny,2016-03-27 10:15:22,22121747264,4402,  OSOWA , Merkurego,238
zaoczny,2016-03-27 11:40:21,23251826151,6546,  NOWY PORT , Przemysłowa,77
kredytowany,2016-03-27 13:10:13,65212741235,2605,  WZGÓRZE MICKIEWICZA , Macieja,207
gotówkowy,2016-03-27 13:30:17,49291746857,6378,  I ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Mieszka,101
zaoczny,2016-03-27 14:08:08,52052597605,1753,  ŚRÓDMIEŚCIE , Plac ks. Józefa Zator- Przytockiego,257
kredytowany,2016-03-28 02:48:29,18050777410,4407,  OLSZYNKA , Fiołkowa,163
zaoczny,2016-03-28 06:20:24,70080598452,6370,  PRZERÓBKA , Promowa,176
zaoczny,2016-03-28 10:15:01,26082640550,0334,  ŚRÓDMIEŚCIE , Tobiasza,153
zaoczny,2016-03-28 11:36:47,11292257111,2860,  STOGI , Niska,118
zaoczny,2016-03-28 20:38:48,24072523746,2497,  ORUNIA-ŚW. WOJCIECH-LIPCE , Dworcowa,40
zaoczny,2016-03-28 23:28:00,53320930825,8693,  ANIOŁKI , Plac Zebrań Ludowych,93
kredytowany,2016-03-28 23:56:14,13100519376,2180,  OLIWA , Opacka,248
zaoczny,2016-03-29 07:17:44,97122774076,2396,  KOKOSZKI , Kalinowa,114
gotówkowy,2016-03-29 08:14:58,50243079828,828,  ŚRÓDMIEŚCIE , Mariacka,234
zaoczny,2016-03-29 13:44:12,42050748417,8646,  ŚRÓDMIEŚCIE , Plac Solidarności,230
gotówkowy,2016-03-29 16:14:07,40272839520,2561,  PRZYMORZE MAŁE , Aleja Rzeczypospolitej,5
zaoczny,2016-03-29 20:53:24,44240531665,2949,  ANIOŁKI , Plac Zebrań Ludowych,174
gotówkowy,2016-03-30 08:43:38,09092986621,2421,  UJEŚCISKO-ŁOSTOWICE , Karkonoska,93
gotówkowy,2016-03-30 09:31:27,48251667610,9261,  BRZEŹNO , Łozy,109
kredytowany,2016-03-30 14:21:09,27111530776,2690,  OSOWA , Perseusza,175
zaoczny,2016-03-30 16:51:18,87080341348,5774,  OLIWA , Stefana Miraua,9
zaoczny,2016-03-31 00:57:18,82322748011,9261,  WRZESZCZ GÓRNY , Brzozowa,228
gotówkowy,2016-03-31 10:27:16,82322748011,3822,  KOKOSZKI , Borska,20
gotówkowy,2016-03-31 18:25:45,87080341348,8204,  SIEDLCE , gen. Józefa Bema,129
kredytowany,2016-03-31 20:58:43,20240298816,5756,  ŚRÓDMIEŚCIE , Reduta Miś,134
kredytowany,2016-03-31 22:53:39,77011372846,1706,  SUCHANINO , Otwarta,148
zaoczny,2016-04-01 14:45:29,08271364049,6516,  ANIOŁKI , gen. Antoniego Giełguda,189
zaoczny,2016-04-01 16:53:59,12320396343,826,  UJEŚCISKO-ŁOSTOWICE , Przebiśniegowa,113
zaoczny,2016-04-02 00:24:11,30111634890,2698,  STRZYŻA , mjr. Hubala,100
gotówkowy,2016-04-02 02:09:25,38071418107,1102,  KOKOSZKI , Franciszka Mamuszki,180
kredytowany,2016-04-02 10:17:55,77121694160,0369,  WYSPA SOBIESZEWSKA , Sobieszewska,146
zaoczny,2016-04-02 18:07:27,60231916714,6459,  OLIWA , Zajęcza,158
gotówkowy,2016-04-03 00:32:25,82012371947,5572,  MŁYNISKA , Na Ostrowiu,139
kredytowany,2016-04-03 03:05:19,33041765904,8243,  BRĘTOWO , Jerzego Giedroycia,182
gotówkowy,2016-04-03 11:07:44,06252342839,4179,  WRZESZCZ GÓRNY , Hugo Kołłątaja,228
gotówkowy,2016-04-03 12:45:25,79053033086,333,  WYSPA SOBIESZEWSKA , Klimatyczna,13
kredytowany,2016-04-03 12:46:23,92102952303,4407,  KOKOSZKI , Mezowska,16
kredytowany,2016-04-03 17:27:39,63323093690,6126,  OLIWA , Wita Stwosza,100
kredytowany,2016-04-03 19:27:50,52011177837,2866,  OSOWA , Parkowa,238
zaoczny,2016-04-03 19:36:08,32122562832,9420,  BRZEŹNO , Łamana,62
zaoczny,2016-04-03 22:14:44,99102945302,424,  PRZYMORZE MAŁE , Maurycego Beniowskiego,65
gotówkowy,2016-04-04 00:20:46,55271855855,0236,  ORUNIA-ŚW. WOJCIECH-LIPCE , Tadeusza Rejtana,115
zaoczny,2016-04-04 09:06:16,46232791477,4809,  WYSPA SOBIESZEWSKA , Urwista,8
kredytowany,2016-04-04 20:49:02,23212190138,9859,  WRZESZCZ DOLNY , Andrzeja Modrzewskiego,37
zaoczny,2016-04-04 23:21:43,04062842101,6823,  ORUNIA-ŚW. WOJCIECH-LIPCE , Brzegi,118
zaoczny,2016-04-05 02:42:06,95040258540,3750,  OSOWA , Gryfa Pomorskiego,55
zaoczny,2016-04-05 04:31:52,52270285944,828,  VII DWÓR , Aleksandra Gryglewskiego,173
zaoczny,2016-04-05 09:48:41,57321350215,8226,  CHEŁM , Stanisława Worcella,86
zaoczny,2016-04-05 14:36:52,22222165701,6370,  OSOWA , Perseusza,50
zaoczny,2016-04-05 22:39:53,29292435174,2216,  UJEŚCISKO-ŁOSTOWICE , Piotrkowska,254
gotówkowy,2016-04-06 00:44:16,85112411643,1561,  KOKOSZKI , Lipuska,192
gotówkowy,2016-04-06 01:23:47,88123096072,6175,  JASIEŃ , Serdeczna,162
zaoczny,2016-04-06 07:41:18,10260466003,5774,  CHEŁM , Wigierska,92
gotówkowy,2016-04-06 08:14:41,29291894026,3114,  WRZESZCZ GÓRNY , Podleśna,59
zaoczny,2016-04-06 12:59:57,99261045576,3536,  ŚRÓDMIEŚCIE , Zaułek Ormiański,187
kredytowany,2016-04-06 21:28:10,79102923566,1837,  ŚRÓDMIEŚCIE , Kaletnicza,10
zaoczny,2016-04-06 22:42:32,83251716407,3247,  ORUNIA-ŚW. WOJCIECH-LIPCE , Trakt Św. Wojciecha,212
gotówkowy,2016-04-07 05:33:51,58012269773,6498,  WRZESZCZ DOLNY , Zbyszka z Bogdańca,154
gotówkowy,2016-04-07 05:41:10,48102112623,4636,  WYSPA SOBIESZEWSKA , Krańcowa,3
gotówkowy,2016-04-07 06:20:22,31272132171,424,  KOKOSZKI , Barkoczyńska,153
zaoczny,2016-04-07 10:09:37,46040439916,2216,  BRZEŹNO , Nadmorski Dwór,154
kredytowany,2016-04-07 11:50:10,75102256066,6812,  OLSZYNKA , Zielna,110
kredytowany,2016-04-07 16:41:33,10260466003,5536,  CHEŁM , Miłocińska,135
kredytowany,2016-04-07 23:44:58,31021126967,2156,  WRZESZCZ DOLNY , Mikołaja Reja,246
zaoczny,2016-04-08 00:50:06,29092322489,9420,  ŚRÓDMIEŚCIE , Rajska,27
gotówkowy,2016-04-08 02:34:58,57112557607,9947,  KRAKOWIEC-GÓRKI ZACHODNIE , Sówki,232
zaoczny,2016-04-08 03:20:59,65043016306,2348,  WRZESZCZ DOLNY , Stanisława Kunickiego,216
zaoczny,2016-04-08 12:00:24,56080460629,2749,  ANIOŁKI , Kolejowa,2
zaoczny,2016-04-08 12:05:37,11041291025,7762,  SUCHANINO , Witolda Małcużyńskiego,220
zaoczny,2016-04-08 14:02:56,36031278059,273,  CHEŁM , Tytusa Chałubińskiego,28
zaoczny,2016-04-08 15:36:51,79053033086,7517,  WRZESZCZ DOLNY , Adama Mickiewicza,145
gotówkowy,2016-04-08 18:54:45,12073163333,8226,  OLIWA , Świerkowa,144
kredytowany,2016-04-08 19:25:23,27300430911,6380,  MATARNIA , Klukowska,234
kredytowany,2016-04-08 21:58:32,20122375398,1373,  CHEŁM , Kazimierza Wielkiego,147
gotówkowy,2016-04-09 00:55:41,41020564361,3822,  WRZESZCZ DOLNY , Plac ks. Bronisława Komorowskiego,163
kredytowany,2016-04-09 02:46:22,67030816414,3778,  JASIEŃ , Źródlana,66
gotówkowy,2016-04-09 04:05:00,60250117927,5211,  JASIEŃ , Morelowa,24
kredytowany,2016-04-09 04:41:36,94281482426,9420,  UJEŚCISKO-ŁOSTOWICE , Sasankowa,233
kredytowany,2016-04-09 08:27:20,63122266211,1238,  OSOWA , Westy,100
kredytowany,2016-04-09 09:52:10,20010931071,9717,  WRZESZCZ DOLNY , Plac ks. Bronisława Komorowskiego,45
kredytowany,2016-04-09 11:31:40,25020621318,5149,  ŚRÓDMIEŚCIE , Śluza,192
zaoczny,2016-04-09 13:56:21,36242483972,4514,  KOKOSZKI , Storczykowa,229
gotówkowy,2016-04-09 17:47:30,37060655592,3176,  SUCHANINO , Jana Sebastiana Bacha,120
gotówkowy,2016-04-09 19:09:06,33071130048,5572,  ŚRÓDMIEŚCIE , Zaułek Zachariasza Zappio,236
zaoczny,2016-04-09 22:13:19,09071751752,5886,  PRZYMORZE MAŁE , Plac Najświętszej Maryi Panny,93
gotówkowy,2016-04-10 01:12:50,48292210484,4714,  ŚRÓDMIEŚCIE , Podstoczna,254
gotówkowy,2016-04-10 03:09:40,15252275102,7217,  VII DWÓR , Macierzy Szkolnej w Gdańsku,83
gotówkowy,2016-04-10 03:39:35,63291263745,4809,  ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Bałtycka,108
zaoczny,2016-04-10 04:44:53,14042482881,3338,  STOGI , Zimna,177
kredytowany,2016-04-10 14:20:13,57271452438,9512,  WRZESZCZ DOLNY , Aleja Legionów,17
gotówkowy,2016-04-10 17:16:50,62240951212,7140,  CHEŁM , Feliksa Muzyka,132
kredytowany,2016-04-10 18:12:37,20280324683,1585,  UJEŚCISKO-ŁOSTOWICE , Konrada Guderskiego,83
gotówkowy,2016-04-10 22:40:21,13232796368,8609,  OSOWA , Kielnieńska,175
kredytowany,2016-04-11 00:44:48,01240985740,4913,  WRZESZCZ GÓRNY , Akacjowa,46
zaoczny,2016-04-11 05:51:46,73040566274,6668,  UJEŚCISKO-ŁOSTOWICE , Rosiczki,31
gotówkowy,2016-04-11 08:53:17,73070227916,3114,  SIEDLCE , Brukowa,159
gotówkowy,2016-04-11 09:39:41,10071161735,6151,  UJEŚCISKO-ŁOSTOWICE , Koszalińska,52
kredytowany,2016-04-11 10:17:47,27321916955,0312,  OSOWA , Herosa,11
gotówkowy,2016-04-11 14:52:15,63252614768,253,  ŚRÓDMIEŚCIE , Polna,77
kredytowany,2016-04-11 16:23:08,40112665775,3247,  LETNICA , Pokoleń Lechii Gdańsk,173
gotówkowy,2016-04-11 17:41:52,88123096072,5745,  OSOWA , Herosa,89
gotówkowy,2016-04-12 05:30:07,93321775830,2493,  JASIEŃ , Oliwkowa,191
zaoczny,2016-04-12 08:56:54,45052354301,5259,  STRZYŻA , Władysława Żeleńskiego,70
kredytowany,2016-04-12 17:24:58,35021925380,061,  ŚRÓDMIEŚCIE , Stary Dwór,246
kredytowany,2016-04-12 18:23:56,53302748699,7231,  RUDNIKI , Opłotki,104
gotówkowy,2016-04-13 01:13:24,21222719408,9482,  WRZESZCZ GÓRNY , Falista,197
zaoczny,2016-04-13 12:43:25,19212047334,577,  UJEŚCISKO-ŁOSTOWICE , Jaworowa,95
zaoczny,2016-04-13 15:16:38,06021064845,967,  STOGI , Krucza,233
zaoczny,2016-04-13 16:48:00,57121542212,151,  KOKOSZKI , Sianowska,32
gotówkowy,2016-04-13 18:48:23,52262024092,5661,  JASIEŃ , Cyprysowa,84
zaoczny,2016-04-13 19:31:27,87301369977,3670,  CHEŁM , Dokerów,134
kredytowany,2016-04-13 23:11:31,16100340328,0326,  OLSZYNKA , Ostróżek,194
kredytowany,2016-04-14 03:49:18,82322748011,2417,  ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Subisława,67
gotówkowy,2016-04-14 09:39:01,09090273239,0473,  PIECKI-MIGOWO , Jaśkowa Dolina,206
kredytowany,2016-04-14 20:15:37,68052332944,094,  KOKOSZKI , Botaniczna,56
zaoczny,2016-04-14 22:10:06,65212741235,4626,  VII DWÓR , dr. Władysława Paneckiego,86
kredytowany,2016-04-14 23:32:30,26212941735,3272,  ŚRÓDMIEŚCIE , Ułańska,194
kredytowany,2016-04-15 09:42:50,61042892640,2468,  PIECKI-MIGOWO , Myśliwska,51
kredytowany,2016-04-15 10:41:48,79270892813,2985,  LETNICA , Pokoleń Lechii Gdańsk,63
gotówkowy,2016-04-15 12:54:38,75250686674,4459,  ORUNIA-ŚW. WOJCIECH-LIPCE , Jagodowa,14
kredytowany,2016-04-15 13:10:02,26030163612,5170,  ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Husytów,198
kredytowany,2016-04-15 18:37:54,40280637510,1279,  ORUNIA-ŚW. WOJCIECH-LIPCE , Ubocze,73
zaoczny,2016-04-15 19:23:53,01303118636,3230,  SUCHANINO , Piotra Czajkowskiego,100
zaoczny,2016-04-15 19:44:21,44041831775,8288,  WRZESZCZ GÓRNY , Henryka Sienkiewicza,160
zaoczny,2016-04-15 19:52:14,55041910917,0954,  ŚRÓDMIEŚCIE , Kocurki,12
gotówkowy,2016-04-16 03:19:08,25311068022,4913,  MATARNIA , Lirowa,188
gotówkowy,2016-04-16 08:18:04,33062253820,2507,  OLIWA , Aleksandra Majkowskiego,156
gotówkowy,2016-04-17 02:19:32,28012884915,8880,  WRZESZCZ GÓRNY , Aleja gen. Józefa Hallera,141
zaoczny,2016-04-17 06:52:38,12220867057,6480,  KRAKOWIEC-GÓRKI ZACHODNIE , Kępna,24
kredytowany,2016-04-17 06:56:46,88210879605,3697,  WRZESZCZ GÓRNY , Stanisława Konarskiego,131
kredytowany,2016-04-17 09:59:19,79011458298,0287,  ORUNIA-ŚW. WOJCIECH-LIPCE , Dworcowa,6
gotówkowy,2016-04-17 10:10:23,88032436798,3910,  LETNICA , Narwicka,100
kredytowany,2016-04-17 14:18:28,96252436357,8559,  WRZESZCZ GÓRNY , Franciszka Zubrzyckiego,137
kredytowany,2016-04-17 14:19:19,56080399279,3414,  BRZEŹNO , Emilii Plater,67
kredytowany,2016-04-17 18:26:03,19010319211,0446,  RUDNIKI , Płońska,69
gotówkowy,2016-04-17 19:57:14,68020996091,6126,  ŚRÓDMIEŚCIE , Kurza,17
gotówkowy,2016-04-17 22:30:00,46050311282,3528,  OLSZYNKA , Żarnowiecka,72
zaoczny,2016-04-18 01:58:06,14021372941,253,  OSOWA , Aleja Kazimierza Jagiellończyka,182
zaoczny,2016-04-18 04:09:44,65090992581,0487,  STOGI , Pawia,210
kredytowany,2016-04-18 08:18:48,72210669331,6217,  ORUNIA-ŚW. WOJCIECH-LIPCE , Nakielska,166
zaoczny,2016-04-18 10:26:55,41322397892,4575,  STOGI , Pirs Paliwowy ,187
gotówkowy,2016-04-18 11:11:05,75011918798,7415,  ŚRÓDMIEŚCIE , Dziana,179
zaoczny,2016-04-18 12:30:20,80050716739,0821,  NOWY PORT , Plac ks. prałata Jana Gustkowicza,102
gotówkowy,2016-04-18 13:15:29,34121495054,7549,  KOKOSZKI , Swarzewska,87
kredytowany,2016-04-18 15:25:25,24072790625,9593,  PIECKI-MIGOWO , Franciszka Rakoczego,4
gotówkowy,2016-04-18 17:27:00,95300880814,6266,  WRZESZCZ DOLNY , Plac bpa. Edwarda O’Rourke,133
zaoczny,2016-04-18 17:51:01,85032631345,322,  ANIOŁKI , Kolonia Jordana,31
zaoczny,2016-04-18 22:09:29,31081078673,8288,  WRZESZCZ GÓRNY , Wileńska,255
kredytowany,2016-04-19 01:59:20,50100412407,6177,  OSOWA , Gnieźnieńska,257
gotówkowy,2016-04-19 05:12:02,32270213172,6865,  RUDNIKI , Płońska,141
kredytowany,2016-04-19 07:46:55,71042076894,9213,  ŚRÓDMIEŚCIE , Dziana,169
kredytowany,2016-04-19 07:56:48,57250834561,0281,  OLIWA , Opata Jacka Rybińskiego,177
gotówkowy,2016-04-19 12:51:39,86070589733,2866,  UJEŚCISKO-ŁOSTOWICE , Zielony Stok,116
zaoczny,2016-04-19 13:38:48,31020586612,2524,  CHEŁM , Wigierska,141
zaoczny,2016-04-19 14:37:54,01303118636,741,  ORUNIA-ŚW. WOJCIECH-LIPCE , Żabia,173
zaoczny,2016-04-19 14:53:57,77251152525,9717,  OSOWA , Tezeusza,69
zaoczny,2016-04-19 18:28:52,09120943808,8219,  JASIEŃ , Morelowa,147
kredytowany,2016-04-19 19:33:08,71051279541,5259,  OLIWA , Opata Jacka Rybińskiego,93
kredytowany,2016-04-19 22:08:50,52230750514,0458,  OSOWA , Herkulesa,251
gotówkowy,2016-04-19 22:52:21,73253165286,0657,  ŚRÓDMIEŚCIE , Kaznodziejska,149
kredytowany,2016-04-20 04:23:07,47301571017,4184,  STOGI , Kaczeńce,244
zaoczny,2016-04-20 05:28:07,29250845692,1754,  WYSPA SOBIESZEWSKA , Ukryta,49
kredytowany,2016-04-20 12:53:10,43022712704,434,  UJEŚCISKO-ŁOSTOWICE , Czereśniowa,199
kredytowany,2016-04-20 13:52:27,49021269759,2298,  PRZYMORZE MAŁE , Bolesława Krzywoustego,151
kredytowany,2016-04-20 14:09:53,26072671993,2415,  IV NOWY PORT , Władysława,19
kredytowany,2016-04-20 16:03:58,39300615351,4476,  PRZYMORZE MAŁE , Morawska,121
zaoczny,2016-04-20 20:31:45,48061669839,5350,  WYSPA SOBIESZEWSKA , Mieczysława Boguckiego,76
gotówkowy,2016-04-20 23:30:39,75311512380,9453,  OLIWA , Zacisze,167
gotówkowy,2016-04-21 00:29:22,00312622428,6602,  ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Subisława,182
kredytowany,2016-04-21 02:15:45,87272925488,8700,  ORUNIA-ŚW. WOJCIECH-LIPCE , Turkusowa,99
zaoczny,2016-04-21 06:07:36,16321878778,3222,  OSOWA , Sportowa,141
zaoczny,2016-04-22 05:56:21,46212389892,1689,  BRZEŹNO , Mazurska,23
zaoczny,2016-04-22 10:10:21,99010810646,2181,  ZASPA-ROZSTAJE , Zbigniewa Burzyńskiego,1
zaoczny,2016-04-22 18:13:43,54212143321,6661,  JASIEŃ , Damroki,127
gotówkowy,2016-04-22 19:29:35,12010377416,1647,  MATARNIA , Spadochroniarzy,106
gotówkowy,2016-04-22 20:01:42,72260370322,5313,  WRZESZCZ DOLNY , Tadeusza Kościuszki,48
gotówkowy,2016-04-23 00:27:04,72102689768,2298,  OLSZYNKA , Żarnowiecka,240
zaoczny,2016-04-23 03:27:51,27281826756,2493,  ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Gdyńska,119
gotówkowy,2016-04-23 04:27:26,43022712704,0121,  WRZESZCZ GÓRNY , Marii Konopnickiej,146
zaoczny,2016-04-23 07:23:27,99022513692,8585,  PRZYMORZE MAŁE , Józefa Chociszewskiego,77
kredytowany,2016-04-23 11:07:28,37060655592,1934,  ŚRÓDMIEŚCIE , Wspornikowa,222
zaoczny,2016-04-23 11:28:32,90231912366,7688,  ZASPA-ROZSTAJE , Zbigniewa Burzyńskiego,213
gotówkowy,2016-04-23 12:14:09,31261243707,6465,  ORUNIA-ŚW. WOJCIECH-LIPCE , Lipce,90
gotówkowy,2016-04-23 13:36:53,70323177433,9204,  OSOWA , Perseusza,122
gotówkowy,2016-04-23 17:28:05,47222291775,9777,  WRZESZCZ DOLNY , Jana Ostroroga,210
kredytowany,2016-04-23 19:28:46,19100385234,5325,  OSOWA , Sopocka,131
gotówkowy,2016-04-23 19:52:38,36020133260,2417,  WRZESZCZ DOLNY , Grażyny,80
zaoczny,2016-04-23 21:05:19,47240437870,6831,  KOKOSZKI , Tymiankowa,44
zaoczny,2016-04-24 19:14:19,81250443669,3918,  BRZEŹNO , Iwo Galla,65
zaoczny,2016-04-24 22:30:44,46042462886,0573,  WRZESZCZ DOLNY , Dzielna,142
zaoczny,2016-04-24 22:40:44,74310493047,6566,  SUCHANINO , Zygmunta Noskowskiego,69
kredytowany,2016-04-25 01:20:09,52122996084,2166,  KOKOSZKI , Kosmonautów,47
zaoczny,2016-04-25 06:07:19,03030740548,6485,  KOKOSZKI , Macierzankowa,259
zaoczny,2016-04-25 06:36:25,07020583546,5233,  BRZEŹNO , Miła,215
zaoczny,2016-04-25 10:13:35,45240369306,7640,  WYSPA SOBIESZEWSKA , Słowików,42
kredytowany,2016-04-25 12:57:03,41042196982,253,  ŚRÓDMIEŚCIE , Lektykarska,183
zaoczny,2016-04-25 13:10:31,36020973480,154,  WYSPA SOBIESZEWSKA , Urwista,162
kredytowany,2016-04-25 23:50:34,41220736265,9664,  OLSZYNKA , Gęsia,115
zaoczny,2016-04-26 03:19:06,76251796762,9363,  RUDNIKI , Płońska,45
zaoczny,2016-04-26 03:30:01,94080763441,2387,  BRĘTOWO , Góralska,238
kredytowany,2016-04-26 09:10:31,65051725522,3536,  LETNICA , Sielska,183
gotówkowy,2016-04-26 11:17:19,80241365371,8111,  ORUNIA-ŚW. WOJCIECH-LIPCE , Niegowska,56
gotówkowy,2016-04-26 12:07:30,46010664980,7467,  ŚRÓDMIEŚCIE , Pachołów,199
gotówkowy,2016-04-26 12:58:18,81240521124,6465,  WZGÓRZE MICKIEWICZA , Protazego,207
kredytowany,2016-04-26 15:31:55,12101698149,1626,  WRZESZCZ DOLNY , Plac gen. Józefa Wybickiego,7
kredytowany,2016-04-26 18:41:01,34292845872,5536,  CHEŁM , Józefa Wąsika,162
kredytowany,2016-04-26 19:08:04,70100762845,2743,  KOKOSZKI , Otomińska,228
gotówkowy,2016-04-26 19:59:02,25320653301,2122,  ANIOŁKI , Park im. Steffensów ,118
zaoczny,2016-04-27 03:22:44,35251237972,1777,  WRZESZCZ GÓRNY , Park Akademicki ,203
gotówkowy,2016-04-27 04:40:57,26250944994,0312,  ANIOŁKI , księcia Józefa Poniatowskiego,191
gotówkowy,2016-04-27 06:37:03,07041654126,6151,  OSOWA , Cefeusza,221
kredytowany,2016-04-27 21:47:51,23013125814,5584,  ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Jelitkowska,151
gotówkowy,2016-04-27 22:42:02,90061044774,427,  MATARNIA , Budowlanych,69
kredytowany,2016-04-27 23:32:22,04111280047,3147,  CHEŁM , Zbigniewa Podleckiego,126
gotówkowy,2016-04-28 04:21:28,74051281844,4342,  OLIWA , Władysława Orkana,160
gotówkowy,2016-04-28 05:20:41,32122562832,2233,  PIECKI-MIGOWO , Alfreda Nobla,206
zaoczny,2016-04-28 08:16:01,79051256104,2284,  WRZESZCZ DOLNY , Plac bpa. Edwarda O’Rourke,170
gotówkowy,2016-04-28 11:38:55,29030922173,6516,  RUDNIKI , Rzęsna,86
gotówkowy,2016-04-28 13:27:21,98031136902,4402,  PIECKI-MIGOWO , Krzysztofa Kolumba,93
kredytowany,2016-04-28 17:21:06,15312866231,415,  OLIWA , Wojciecha Drzymały,238
kredytowany,2016-04-28 19:15:49,15111722790,0420,  ORUNIA-ŚW. WOJCIECH-LIPCE , Rzeczna,169
gotówkowy,2016-04-28 21:57:50,06312259220,0405,  ORUNIA-ŚW. WOJCIECH-LIPCE , Gościnna,31
zaoczny,2016-04-29 09:10:21,41111022042,8907,  PIECKI-MIGOWO , Związku Jaszczurczego,174
zaoczny,2016-04-29 09:31:52,79312586344,7802,  WRZESZCZ DOLNY , Jana Ostroroga,179
zaoczny,2016-04-29 17:12:40,79122567610,0132,  BRZEŹNO , Aleja gen. Józefa Hallera,134
gotówkowy,2016-04-29 18:35:51,81060414499,0874,  ZASPA-ROZSTAJE , Konstantego Ciołkowskiego,193
kredytowany,2016-04-29 18:56:19,77043031164,172,  IV NOWY PORT , Władysława,156
zaoczny,2016-04-29 20:26:12,28260572530,8223,  ŻABIANKA-WEJHERA-JELITKOWO-TYSIĄCLECIA , Pelplińska,162
zaoczny,2016-04-30 08:32:40,46020523073,9745,  SIEDLCE , Wesoła,73
zaoczny,2016-04-30 12:10:55,34070939904,1941,  CHEŁM , Bartnicza,129
gotówkowy,2016-04-30 19:40:24,99051994651,2240,  ŚRÓDMIEŚCIE , Garbary,176
zaoczny,2016-05-01 02:50:01,20070250608,7688,  PIECKI-MIGOWO , Powstania Kościuszkowskiego,39
zaoczny,2016-05-01 04:01:13,55271378095,5536,  OSOWA , Bliźniąt,57
kredytowany,2016-05-01 05:43:12,94020986684,2854,  ORUNIA-ŚW. WOJCIECH-LIPCE , Urocza,15
